TRANSACTION_ID/SOL/BONKEY,TRANSACTION_TIME0RPA_ETS2,SALESORG0SALESORG,TRANSACTION_DATE0CALDAY,DISTR_CHAN0DISTR_CHAN,ARTICLE_ID0MATERIAL,LOCATION_ID0PLANT,TRANSACTION_TYPE0RPA_TTC,ARTICLE_COUNT0RPA_RLQ,SALES_PRICE_AT_CASH_DESK0RPA_SAT,SALES_PRICE_PLANNED/SOL/LOC0086C,VAT0RPA_TAM
0002021040821110000000091,154120,1099,20210408,13,000000002103414014,2111,1001,1.000 ,14.39 ,17.99 ,2.30 
0002021040821110000000117,171528,1099,20210408,13,000000002064331014,2111,1001,1.000 ,44.99 ,59.99 ,7.18 
0002021040821190000000167,180712,1099,20210408,13,000000002101684003,2119,1001,1.000 ,32.00 ,39.99 ,6.38 
0002021040821740000000069,181152,2010,20210408,13,000000002063182014,2174,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040822320000000030,121929,2010,20210408,13,000000002058176025,2232,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040840210000000062,165841,1099,20210408,13,000000002064967029,4021,1001,1.000 ,10.39 ,12.99 ,1.66 
0002021040841580000000046,163920,2010,20210408,13,000000000000050090,4158,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040844050000000011,093635,2010,20210408,13,000000002061225022,4405,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040844140000000034,131603,1099,20210408,13,000000002064529001,4414,1001,1.000 ,22.49 ,29.99 ,3.59 
0002021040860480000000030,141048,1099,20210408,13,000000001142388010,6048,1001,1.000 ,7.96 ,9.95 ,1.27 
0002021040860970000000029,121006,1099,20210408,13,000000002005615035,6097,1001,1.000 ,49.99 ,49.99 ,7.98 
0002021040872730000000023,134120,1099,20210408,13,000000002059031002,7273,1001,1.000 ,9.00 ,19.99 ,1.44 
0002021040877880000000002,103549,1120,20210408,13,000000002064161022,7788,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040878000000000016,110244,1120,20210408,13,000000002064819045,7800,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040878180000000020,122827,1120,20210408,13,000000002103577005,7818,1001,1.000 ,32.00 ,39.99 ,5.11 
0002021040620390000000107,144243,1099,20210406,13,000000002057717008,2039,1001,1.000 ,39.99 ,49.99 ,7.98 
0002021040620490000000032,083946,1099,20210406,13,000000002060694017,2049,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040620490000000081,122401,1099,20210406,13,000000002037568010,2049,1001,1.000 ,7.50 ,9.99 ,1.20 
0002021040620490000000093,114936,1099,20210406,13,000000002063588006,2049,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040620620000000091,160358,1099,20210406,13,000000002064688036,2062,1001,1.000 ,29.99 ,39.99 ,6.38 
0002021040620710000000013,090031,1099,20210406,13,000000002024709006,2071,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040620710000000027,094113,1099,20210406,13,000000002024804031,2071,1005,1.000 ,55.99 ,69.99 ,0.00 
0002021040620710000000042,101925,1099,20210406,13,000000002043262012,2071,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040620710000000096,130348,1099,20210406,13,000000002062926017,2071,1001,1.000 ,22.49 ,29.99 ,3.59 
0002021040620720000000053,142057,1099,20210406,13,000000002100090008,2072,1001,1.000 ,31.99 ,39.99 ,6.38 
0002021040621110000000066,132856,1099,20210406,13,000000002064564023,2111,1001,1.000 ,56.00 ,69.99 ,8.94 
0002021040622000000000075,145925,2010,20210406,13,000000002064318017,2200,1001,1.000 ,20.79 ,25.99 ,3.47 
0002021040643770000000062,150722,1099,20210406,13,000000002060841020,4377,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040660480000000030,075826,1099,20210406,13,000000002061332016,6048,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040660970000000065,114503,1099,20210406,13,000000002056499003,6097,1005,1.000 ,9.74 ,12.99 ,0.00 
0002021040678180000000023,161332,1120,20210406,13,000000002059031055,7818,1001,1.000 ,22.09 ,25.99 ,3.53 
0002021040720240000000022,112015,1099,20210407,13,000000002057182002,2024,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040720270000000007,122802,1099,20210407,13,000000002057746037,2027,1001,1.000 ,31.60 ,49.99 ,9.58 
0002021040720350000000034,151731,1099,20210407,13,000000002060878006,2035,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040720390000000017,105705,1099,20210407,13,000000006002580005,2039,1001,1.000-,49.99-,49.99-,7.98-
0002021040720390000000200,180046,1099,20210407,13,000000002060837005,2039,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040720390000000214,183314,1099,20210407,13,000000002061329028,2039,1001,1.000 ,31.99 ,39.99 ,6.38 
0002021040720400000000017,091813,1099,20210407,13,000000002064067005,2040,1005,1.000 ,89.99 ,89.99 ,0.00 
0002021040720400000000020,091842,1099,20210407,13,000000002059040009,2040,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040720490000000009,075835,1099,20210407,13,000000002058731016,2049,1005,1.000 ,11.99 ,15.99 ,0.00 
0002021040720490000000031,113231,1099,20210407,13,000000002058298024,2049,1001,1.000-,45.99-,45.99-,7.34-
0002021040720520000000005,105106,1099,20210407,13,000000002062991011,2052,1005,1.000 ,19.99 ,19.99 ,0.00 
0002021040721190000000114,152434,1099,20210407,13,000000001212261002,2119,1001,1.000 ,7.96 ,9.95 ,1.27 
0002021040721400000000016,111259,1099,20210407,13,000000002058758006,2140,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040722000000000050,131958,2010,20210407,13,000000000000050080,2200,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040740190000000010,103040,1099,20210407,13,000000002057182004,4019,1005,1.000 ,52.87 ,69.99 ,0.00 
0002021040741280000000080,161029,1099,20210407,13,000000002064105005,4128,1001,1.000 ,25.99 ,25.99 ,4.15 
0002021040760470000000011,131841,1099,20210407,13,000000002064401019,6047,1005,1.000 ,36.74 ,48.99 ,0.00 
0002021040761260000000048,150853,2010,20210407,13,000000002057791005,6126,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040763540000000013,154204,1099,20210407,13,000000002061101024,6354,1001,1.000 ,22.79 ,39.99 ,3.64 
0002021040773370000000051,143224,1099,20210407,13,000000002055892044,7337,1001,1.000 ,59.99 ,59.99 ,9.58 
0002021040773370000000051,143224,1099,20210407,13,000000002055892152,7337,1001,1.000 ,59.99 ,59.99 ,9.58 
0002021040777870000000032,153151,1120,20210407,13,000000002061329028,7787,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040777900000000036,102330,1120,20210407,13,000000002061329030,7790,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040778130000000006,123109,1120,20210407,13,000000002057626016,7813,1001,1.000 ,11.99 ,15.99 ,1.91 
0002021040778180000000042,150855,1120,20210407,13,000000002058363021,7818,1001,1.000 ,44.99 ,59.99 ,7.18 
0002021040778250000000008,145939,1120,20210407,13,000000002059613005,7825,1001,1.000 ,52.49 ,69.99 ,8.38 
0002021040820240000000038,122751,1099,20210408,13,000000002100555013,2024,1001,1.000 ,48.00 ,59.99 ,7.66 
0002021040820240000000117,151835,1099,20210408,13,000000002059439004,2024,1005,1.000 ,26.06 ,35.99 ,0.00 
0002021040820240000000119,151837,1099,20210408,13,000000002056495004,2024,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040820240000000165,165027,1099,20210408,13,000000002061900005,2024,1005,1.000 ,10.49 ,13.99 ,0.00 
0002021040820350000000005,095139,1099,20210408,13,000000002043243018,2035,1005,1.000 ,31.99 ,39.99 ,0.00 
0002021040820710000000099,142109,1099,20210408,13,000000002063951002,2071,1001,1.000 ,28.79 ,35.99 ,5.75 
0002021040820810000000016,113839,1099,20210408,13,000000002064699016,2081,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040821190000000173,181312,1099,20210408,13,000000002061118007,2119,1001,1.000 ,23.99 ,29.99 ,4.79 
0002021040821520000000012,123655,2010,20210408,13,000000002102082012,2152,1001,1.000 ,63.99 ,79.99 ,10.67 
0002021040821840000000012,135043,1099,20210408,13,000000002063996037,2184,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040840210000000017,112237,1099,20210408,13,000000000000050080,4021,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040841280000000002,093811,1099,20210408,13,000000001277425002,4128,1005,1.000 ,12.79 ,15.99 ,0.00 
0002021040861240000000023,145930,2010,20210408,13,000000002063737007,6124,1001,1.000 ,48.00 ,59.99 ,8.00 
0002021040861250000000025,114532,2010,20210408,13,000000001277391053,6125,1001,1.000 ,24.00 ,29.99 ,4.00 
0002021040861250000000064,160839,2010,20210408,13,000000002062822006,6125,1001,1.000 ,49.99 ,59.99 ,8.33 
0002021040861270000000020,160447,2010,20210408,13,000000002056208001,6127,1001,1.000 ,51.24 ,89.90 ,8.54 
0002021040863390000000074,182624,1099,20210408,13,000000002100555016,6339,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040873370000000007,083035,1099,20210408,13,000000002064161030,7337,1005,1.000 ,14.57 ,19.99 ,0.00 
0002021040873570000000044,153404,2010,20210408,13,000000002061392012,7357,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040873970000000054,174340,2010,20210408,13,000000002059538010,7397,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040878000000000041,131104,1120,20210408,13,000000002043096016,7800,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040878180000000069,152945,1120,20210408,13,000000001277341031,7818,1001,1.000 ,59.99 ,59.99 ,9.58 
0002021040620240000000178,181106,1099,20210406,13,000000002060607003,2024,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040620310000000014,121028,1099,20210406,13,000000002061052021,2031,1001,1.000 ,47.42 ,89.99 ,7.57 
0002021040620350000000012,105056,1099,20210406,13,000000002100949006,2035,1005,1.000 ,29.99 ,39.99 ,0.00 
0002021040620400000000024,091839,1099,20210406,13,000000002059301004,2040,1005,1.000 ,20.20 ,35.99 ,0.00 
0002021040620490000000045,104433,1099,20210406,13,000000002060778015,2049,1001,1.000 ,10.39 ,12.99 ,1.66 
0002021040620490000000096,121257,1099,20210406,13,000000002063588003,2049,1005,1.000 ,70.42 ,89.99 ,0.00 
0002021040620550000000011,105736,1099,20210406,13,000000002064238007,2055,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040620620000000043,135104,1099,20210406,13,000000000000050080,2062,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620620000000054,135104,1099,20210406,13,000000002063713014,2062,1005,1.000 ,74.99 ,99.99 ,0.00 
0002021040620710000000054,114248,1099,20210406,13,000000002064715105,2071,1001,1.000 ,39.99 ,49.99 ,6.38 
0002021040620720000000119,181209,1099,20210406,13,000000002102234004,2072,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040620970000000025,123333,1099,20210406,13,000000001248358004,2097,1005,1.000 ,23.99 ,29.99 ,0.00 
0002021040621110000000066,132856,1099,20210406,13,000000002063996015,2111,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040621250000000024,122008,1099,20210406,13,000000002064699016,2125,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040621380000000028,120143,1099,20210406,13,000000002063570002,2138,1005,1.000 ,67.09 ,89.99 ,0.00 
0002021040621400000000004,102236,1099,20210406,13,000000001273294005,2140,1005,1.000 ,19.18 ,19.99 ,0.00 
0002021040621400000000061,133913,1099,20210406,13,000000002041359008,2140,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040621400000000132,170405,1099,20210406,13,000000002057746023,2140,1001,1.000 ,39.99 ,49.99 ,6.38 
0002021040621490000000048,140433,2010,20210406,13,000000001277391053,2149,1001,1.000 ,29.99 ,29.99 ,5.00 
0002021040621490000000048,140433,2010,20210406,13,000000002058320005,2149,1001,1.000 ,69.99 ,69.99 ,11.67 
0002021040621490000000072,161734,2010,20210406,13,000000002063778024,2149,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040621740000000025,110123,2010,20210406,13,000000002100555010,2174,1001,1.000-,47.99-,59.99-,8.00-
0002021040622310000000025,114906,2010,20210406,13,000000002100852016,2231,1001,1.000 ,24.00 ,29.99 ,4.00 
0002021040643770000000043,114855,1099,20210406,13,000000002100822015,4377,1005,1.000 ,33.03 ,49.99 ,0.00 
0002021040643970000000025,110148,1099,20210406,13,000000002060915007,4397,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040661250000000007,101836,2010,20210406,13,000000000000050080,6125,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040661260000000034,154347,2010,20210406,13,000000001278142003,6126,1001,1.000 ,79.99 ,99.99 ,13.33 
0002021040663520000000002,135158,1099,20210406,13,000000002041359020,6352,1005,1.000 ,15.45 ,19.99 ,0.00 
0002021040673570000000032,113304,2010,20210406,13,000000002064715101,7357,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040677870000000059,175207,1120,20210406,13,000000002059041035,7787,1001,1.000 ,24.00 ,29.99 ,3.83 
0002021040678170000000036,121652,1120,20210406,13,000000002024581130,7817,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040720240000000001,102320,1099,20210407,13,000000002064229013,2024,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040720240000000158,171829,1099,20210407,13,000000002061332011,2024,1005,1.000 ,35.67 ,49.99 ,0.00 
0002021040720390000000082,123709,1099,20210407,13,000000000000050080,2039,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040720390000000214,183314,1099,20210407,13,000000002061494004,2039,1001,1.000 ,56.00 ,69.99 ,11.17 
0002021040720480000000056,155905,1099,20210407,13,000000006003421016,2048,1001,1.000 ,39.96 ,49.95 ,6.38 
0002021040720490000000022,095036,1099,20210407,13,000000002063722035,2049,1005,1.000 ,59.99 ,79.99 ,0.00 
0002021040720490000000079,135820,1099,20210407,13,000000002103171031,2049,1005,1.000 ,31.99 ,39.99 ,0.00 
0002021040720490000000112,164802,1099,20210407,13,000000002100400008,2049,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040720620000000055,154731,1099,20210407,13,000000002059076046,2062,1001,1.000 ,16.00 ,19.99 ,2.55 
0002021040720620000000055,154731,1099,20210407,13,000000002059707014,2062,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040720620000000064,160430,1099,20210407,13,000000002064947020,2062,1001,1.000 ,22.49 ,29.99 ,3.59 
0002021040720650000000006,093917,1099,20210407,13,000000002100835009,2065,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040720700000000023,102416,1099,20210407,13,000000001277341033,2070,1001,1.000-,47.99-,59.99-,7.66-
0002021040720700000000142,165810,1099,20210407,13,000000002058749004,2070,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040720810000000025,121949,1099,20210407,13,000000002062991010,2081,1005,1.000 ,18.02 ,19.99 ,0.00 
0002021040720910000000076,124633,1099,20210407,13,000000002064616006,2091,1001,1.000 ,63.99 ,79.99 ,10.22 
0002021040720910000000186,165054,1099,20210407,13,000000002063406021,2091,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040721110000000015,101914,1099,20210407,13,000000002061451018,2111,1005,1.000 ,15.93 ,25.99 ,0.00 
0002021040721110000000077,151108,1099,20210407,13,000000002057164002,2111,1001,1.000 ,63.99 ,79.99 ,10.22 
0002021040721110000000116,165456,1099,20210407,13,000000002005663004,2111,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040721140000000013,122945,1099,20210407,13,000000002061369018,2114,1001,1.000 ,29.63 ,59.99 ,4.73 
0002021040721190000000160,183805,1099,20210407,13,000000002060786003,2119,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040721400000000051,142642,1099,20210407,13,000000001248358005,2140,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040721490000000060,172212,2010,20210407,13,000000002064969032,2149,1001,1.000 ,15.99 ,15.99 ,2.67 
0002021040721660000000002,094509,2010,20210407,13,000000002061118030,2166,1001,1.000 ,39.99 ,39.99 ,6.67 
0002021040721660000000047,161617,2010,20210407,13,000000000000050080,2166,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040743770000000029,150640,1099,20210407,13,000000002100517003,4377,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040743900000000001,111813,1099,20210407,13,000000002059961002,4390,1005,1.000 ,48.79 ,60.99 ,0.00 
0002021040760480000000026,131112,1099,20210407,13,000000000000050080,6048,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040760930000000043,162410,2010,20210407,13,000000001281521001,6093,1001,1.000 ,95.92 ,119.90 ,15.99 
0002021040760970000000020,113830,1099,20210407,13,000000002064969030,6097,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040760970000000030,121336,1099,20210407,13,000000002101244007,6097,1001,1.000 ,67.49 ,89.99 ,14.37 
0002021040761250000000091,160217,2010,20210407,13,000000002063346003,6125,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040773370000000059,151046,1099,20210407,13,000000002064968032,7337,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040773570000000004,093752,2010,20210407,13,000000000000050080,7357,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040773570000000046,152122,2010,20210407,13,000000002059114038,7357,1001,1.000 ,31.99 ,39.99 ,5.33 
0002021040777900000000043,105340,1120,20210407,13,000000002057432041,7790,1001,1.000 ,12.99 ,12.99 ,2.07 
0002021040778090000000008,110438,1120,20210407,13,000000002057505042,7809,1001,1.000 ,21.55 ,29.99 ,4.79 
0002021040778200000000006,110141,1120,20210407,13,000000002064318026,7820,1001,1.000 ,19.49 ,25.99 ,3.11 
0002021040820240000000028,115449,1099,20210408,13,000000000000050080,2024,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040820240000000088,145525,1099,20210408,13,000000002061418010,2024,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040820240000000144,161611,1099,20210408,13,000000002062083011,2024,1001,1.000 ,44.99 ,59.99 ,9.58 
0002021040820390000000008,095851,1099,20210408,13,000000002064067004,2039,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040820480000000014,085820,1099,20210408,13,000000002061118028,2048,1005,1.000 ,29.99 ,39.99 ,0.00 
0002021040820490000000079,121108,1099,20210408,13,000000002060951038,2049,1001,1.000 ,15.80 ,19.99 ,2.52 
0002021040820490000000124,145920,1099,20210408,13,000000002057776016,2049,1001,1.000 ,39.99 ,49.99 ,7.98 
0002021040820700000000026,113809,1099,20210408,13,000000002058802005,2070,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040820710000000014,104320,1099,20210408,13,000000000000050080,2071,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040821110000000064,141443,1099,20210408,13,000000002064168005,2111,1001,1.000 ,28.79 ,35.99 ,4.60 
0002021040821790000000006,095452,2010,20210408,13,000000002059195018,2179,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040821840000000001,093016,1099,20210408,13,000000002057547013,2184,1005,1.000 ,30.39 ,37.99 ,0.00 
0002021040822310000000006,093155,2010,20210408,13,000000002057432003,2231,1001,1.000 ,10.39 ,12.99 ,1.73 
0002021040840210000000029,115806,1099,20210408,13,000000002063350010,4021,1001,1.000-,25.99-,25.99-,4.15-
0002021040841280000000039,130450,1099,20210408,13,000000002064187003,4128,1001,1.000 ,9.99 ,9.99 ,1.60 
0002021040841570000000008,110031,2010,20210408,13,000000002060933010,4157,1001,1.000 ,31.99 ,39.99 ,5.33 
0002021040843400000000008,120933,1099,20210408,13,000000002061511003,4340,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040843900000000016,102432,1099,20210408,13,000000002057619021,4390,1001,1.000 ,8.31 ,9.99 ,1.33 
0002021040860970000000002,102847,1099,20210408,13,000000002063194011,6097,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040861250000000072,174923,2010,20210408,13,000000002064261011,6125,1001,1.000 ,37.50 ,49.99 ,6.25 
0002021040861260000000041,171555,2010,20210408,13,000000002063098005,6126,1001,1.000 ,71.99 ,89.99 ,12.00 
0002021040878200000000023,113125,1120,20210408,13,000000002060916004,7820,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040620240000000045,122313,1099,20210406,13,000000002063284005,2024,1001,1.000 ,14.39 ,17.99 ,2.30 
0002021040620240000000070,130116,1099,20210406,13,000000002060694027,2024,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040620240000000072,130414,1099,20210406,13,000000002063257034,2024,1001,1.000 ,52.49 ,69.99 ,8.38 
0002021040620240000000114,143902,1099,20210406,13,000000002057298009,2024,1001,1.000 ,24.00 ,29.99 ,3.83 
0002021040620390000000165,183837,1099,20210406,13,000000002058982025,2039,1001,1.000 ,79.99 ,99.99 ,12.77 
0002021040620390000000170,184446,1099,20210406,13,000000002061389064,2039,1001,1.000 ,48.00 ,59.99 ,9.58 
0002021040620440000000034,131904,1099,20210406,13,000000002061225020,2044,1005,1.000 ,55.66 ,69.99 ,0.00 
0002021040620480000000021,111204,1099,20210406,13,000000002102234020,2048,1005,1.000 ,49.52 ,50.00 ,0.00 
0002021040620620000000032,133400,1099,20210406,13,000000002100439006,2062,1001,1.000 ,16.00 ,19.99 ,2.55 
0002021040620700000000038,093216,1099,20210406,13,000000002102780014,2070,1005,1.000 ,37.00 ,49.99 ,0.00 
0002021040620700000000043,093221,1099,20210406,13,000000002064105014,2070,1005,1.000 ,19.49 ,25.99 ,0.00 
0002021040620710000000124,143033,1099,20210406,13,000000002063182007,2071,1001,1.000 ,17.09 ,29.99 ,2.73 
0002021040620810000000019,111012,1099,20210406,13,000000002060802018,2081,1005,1.000 ,15.99 ,15.99 ,0.00 
0002021040620910000000238,165009,1099,20210406,13,000000002063916002,2091,1001,1.000 ,69.99 ,79.99 ,11.17 
0002021040620990000000015,102054,1099,20210406,13,000000002060916003,2099,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040621000000000018,105522,1099,20210406,13,000000002061332015,2100,1005,1.000 ,34.76 ,49.99 ,0.00 
0002021040621400000000015,103346,1099,20210406,13,000000002061369021,2140,1005,1.000 ,44.99 ,59.99 ,0.00 
0002021040621530000000038,130829,2010,20210406,13,000000001277391018,2153,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040621530000000069,154505,2010,20210406,13,000000002064686004,2153,1001,1.000 ,40.00 ,49.99 ,6.67 
0002021040621840000000004,110624,1099,20210406,13,000000002061332022,2184,1005,1.000 ,39.99 ,49.99 ,0.00 
0002021040622000000000063,135637,2010,20210406,13,000000002063355002,2200,1001,1.000 ,14.99 ,19.99 ,2.50 
0002021040634520000000003,102026,1099,20210406,13,000000002041359022,3452,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040640180000000023,141850,1099,20210406,13,000000002064590004,4018,1005,1.000 ,23.22 ,29.99 ,0.00 
0002021040640210000000008,095904,1099,20210406,13,000000002064699016,4021,1005,1.000 ,45.68 ,69.98 ,0.00 
0002021040640210000000096,161812,1099,20210406,13,000000002063588008,4021,1005,1.000 ,66.78 ,89.99 ,0.00 
0002021040640370000000021,131928,1099,20210406,13,000000002102234004,4037,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040641280000000003,094205,1099,20210406,13,000000002061451016,4128,1005,1.000 ,20.79 ,25.99 ,0.00 
0002021040644140000000019,110151,1099,20210406,13,000000002064067004,4414,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040660480000000042,092211,1099,20210406,13,000000002060915007,6048,1005,1.000 ,29.99 ,29.99 ,0.00 
0002021040661250000000018,105710,2010,20210406,13,000000002059372008,6125,1001,1.000 ,49.99 ,49.99 ,8.33 
0002021040672730000000023,105515,1099,20210406,13,000000002064936021,7273,1005,1.000 ,47.99 ,59.99 ,0.00 
0002021040673370000000029,094517,1099,20210406,13,000000001277516010,7337,1005,1.000 ,23.99 ,29.99 ,0.00 
0002021040676850000000015,120919,2010,20210406,13,000000002060983013,7685,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040676850000000023,123922,2010,20210406,13,000000002060979033,7685,1001,1.000 ,24.00 ,29.99 ,4.00 
0002021040678170000000064,150445,1120,20210406,13,000000002062399011,7817,1001,1.000 ,9.99 ,9.99 ,1.60 
0002021040678200000000007,100817,1120,20210406,13,000000002024581111,7820,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040678200000000095,170009,1120,20210406,13,000000002064168014,7820,1001,1.000 ,28.79 ,35.99 ,4.60 
0002021040720240000000028,113729,1099,20210407,13,000000002042846050,2024,1001,1.000 ,52.49 ,69.99 ,11.17 
0002021040720240000000116,155254,1099,20210407,13,000000002042846067,2024,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040720390000000134,145843,1099,20210407,13,000000000000050080,2039,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040720400000000066,124834,1099,20210407,13,000000002061369037,2040,1001,1.000 ,59.99 ,59.99 ,9.58 
0002021040720490000000010,075838,1099,20210407,13,000000002060748027,2049,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040720620000000034,125802,1099,20210407,13,000000002061254045,2062,1001,1.000 ,10.39 ,12.99 ,1.66 
0002021040720650000000025,121055,1099,20210407,13,000000002057432015,2065,1005,1.000 ,12.99 ,12.99 ,0.00 
0002021040720710000000034,105045,1099,20210407,13,000000002063779019,2071,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040720720000000015,110705,1099,20210407,13,000000002058774004,2072,1001,1.000 ,11.28 ,14.99 ,1.80 
0002021040720720000000018,111335,1099,20210407,13,000000002103171027,2072,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040720720000000055,140021,1099,20210407,13,000000002060841020,2072,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040720910000000101,123026,1099,20210407,13,000000002062991009,2091,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040721190000000108,150655,1099,20210407,13,000000002040664057,2119,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040721530000000044,115848,2010,20210407,13,000000002063368056,2153,1001,1.000 ,15.99 ,19.99 ,2.67 
0002021040721740000000067,162727,2010,20210407,13,000000002063163018,2174,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040722000000000035,123239,2010,20210407,13,000000000000050080,2200,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040722000000000084,153333,2010,20210407,13,000000002040420016,2200,1001,1.000-,45.99-,45.99-,7.67-
0002021040722280000000016,115016,1099,20210407,13,000000002063675003,2228,1005,1.000 ,16.84 ,25.99 ,0.00 
0002021040722310000000068,164753,2010,20210407,13,000000002057222072,2231,1001,1.000 ,37.49 ,49.99 ,6.25 
0002021040741280000000045,134732,1099,20210407,13,000000002060841024,4128,1001,1.000 ,15.99 ,19.99 ,3.19 
0002021040743770000000035,163147,1099,20210407,13,000000002057432017,4377,1001,1.000 ,9.75 ,12.99 ,1.56 
0002021040743770000000045,171025,1099,20210407,13,000000002063779214,4377,1005,1.000 ,39.99 ,49.99 ,0.00 
0002021040760970000000088,172908,1099,20210407,13,000000002061076001,6097,1001,1.000 ,20.79 ,25.99 ,3.32 
0002021040761250000000057,124031,2010,20210407,13,000000000000050090,6125,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040761250000000093,162404,2010,20210407,13,000000000000050080,6125,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040772730000000005,085120,1099,20210407,13,000000002040421033,7273,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040773970000000057,184423,2010,20210407,13,000000002059831013,7397,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040776780000000005,090926,1099,20210407,13,000000000000020261,7678,1001,1.000 ,0.99 ,0.99 ,0.16 
0002021040820390000000102,162811,1099,20210408,13,000000002057430018,2039,1001,1.000 ,12.99 ,12.99 ,2.07 
